FollowUpID,LeadID,FollowUpDate,CallDuration,ResponseTimeMins,SiteVisit
239_2,239,2024-12-30,4,95,No
239_3,239,2024-12-31,9,43,No
239_4,239,2025-01-01,11,102,Yes
240_0,240,2024-10-25,9,2,No
240_1,240,2024-10-26,12,65,Yes
240_2,240,2024-10-27,3,81,No
240_3,240,2024-10-28,6,119,No
240_4,240,2024-10-29,7,119,No
241_0,241,2024-12-25,3,38,No
242_0,242,2024-08-18,11,30,No
242_1,242,2024-08-19,2,70,Yes
242_2,242,2024-08-20,14,70,No
242_3,242,2024-08-21,6,80,No
242_4,242,2024-08-22,12,75,Yes
243_0,243,2024-07-04,11,86,Yes
243_1,243,2024-07-05,10,112,No
244_0,244,2024-08-16,2,80,No
244_1,244,2024-08-17,15,2,Yes
244_2,244,2024-08-18,10,64,No
245_0,245,2024-01-15,13,99,No
245_1,245,2024-01-16,2,64,Yes
246_0,246,2024-05-14,6,70,No
246_1,246,2024-05-15,10,7,No
246_2,246,2024-05-16,7,29,No
247_0,247,2024-11-07,10,48,Yes
247_1,247,2024-11-08,4,79,No
248_0,248,2024-09-30,6,28,No
248_1,248,2024-10-01,13,27,Yes
248_2,248,2024-10-02,2,36,No
249_0,249,2024-03-24,4,96,Yes
250_0,250,2024-01-06,13,18,No
250_1,250,2024-01-07,3,112,No
250_2,250,2024-01-08,3,118,No
250_3,250,2024-01-09,5,97,No
251_0,251,2024-12-17,14,9,No
252_0,252,2024-02-18,8,63,Yes
252_1,252,2024-02-19,13,91,Yes
252_2,252,2024-02-20,11,97,Yes
252_3,252,2024-02-21,11,90,Yes
253_0,253,2024-01-04,11,107,No
253_1,253,2024-01-05,5,6,No
253_2,253,2024-01-06,12,71,No
253_3,253,2024-01-07,12,12,No
254_0,254,2024-06-01,7,9,No
255_0,255,2024-09-28,9,81,No
256_0,256,2024-12-05,10,97,Yes
256_1,256,2024-12-06,7,9,Yes
256_2,256,2024-12-07,14,23,No
256_3,256,2024-12-08,2,95,No
257_0,257,2024-12-24,13,108,No
257_1,257,2024-12-25,4,95,Yes
257_2,257,2024-12-26,12,116,Yes
257_3,257,2024-12-27,14,102,No
257_4,257,2024-12-28,6,49,No
258_0,258,2024-01-27,12,35,No
259_0,259,2024-03-10,3,62,Yes
260_0,260,2024-09-20,14,88,No
260_1,260,2024-09-21,10,55,No
260_2,260,2024-09-22,10,78,No
260_3,260,2024-09-23,7,59,No
261_0,261,2024-04-26,9,44,No
261_1,261,2024-04-27,5,116,No
262_0,262,2024-04-12,10,71,Yes
262_1,262,2024-04-13,7,88,Yes
262_2,262,2024-04-14,5,21,Yes
262_3,262,2024-04-15,12,86,Yes
262_4,262,2024-04-16,1,33,No
263_0,263,2024-07-03,2,26,Yes
263_1,263,2024-07-04,9,87,Yes
264_0,264,2024-10-09,1,75,No
264_1,264,2024-10-10,15,102,No
264_2,264,2024-10-11,8,16,Yes
264_3,264,2024-10-12,2,42,Yes
265_0,265,2024-01-31,10,61,No
265_1,265,2024-02-01,13,57,No
265_2,265,2024-02-02,11,11,Yes
265_3,265,2024-02-03,9,42,No
265_4,265,2024-02-04,11,80,No
266_0,266,2024-02-25,15,21,No
266_1,266,2024-02-26,7,74,Yes
267_0,267,2024-01-23,11,45,No
267_1,267,2024-01-24,13,61,Yes
268_0,268,2024-04-18,15,80,Yes
268_1,268,2024-04-19,12,14,Yes
268_2,268,2024-04-20,13,116,No
268_3,268,2024-04-21,1,6,No
269_0,269,2024-05-13,3,62,No
269_1,269,2024-05-14,13,47,Yes
270_0,270,2024-12-16,11,26,Yes
270_1,270,2024-12-17,8,53,No
270_2,270,2024-12-18,13,53,Yes
270_3,270,2024-12-19,14,16,No
271_0,271,2024-09-16,5,1,No
271_1,271,2024-09-17,13,3,No
271_2,271,2024-09-18,6,7,Yes
271_3,271,2024-09-19,10,12,No
272_0,272,2024-12-16,12,5,No
273_0,273,2024-06-26,9,71,Yes
273_1,273,2024-06-27,1,100,No
273_2,273,2024-06-28,3,92,Yes
273_3,273,2024-06-29,2,84,Yes
273_4,273,2024-06-30,2,107,No
274_0,274,2024-06-18,12,35,No
275_0,275,2024-05-18,9,76,No
275_1,275,2024-05-19,7,56,No
275_2,275,2024-05-20,6,68,Yes
275_3,275,2024-05-21,6,62,No
275_4,275,2024-05-22,8,98,Yes
276_0,276,2024-05-24,6,57,No
276_1,276,2024-05-25,12,48,No
277_0,277,2024-10-28,9,84,No
277_1,277,2024-10-29,3,25,Yes
277_2,277,2024-10-30,1,106,Yes
277_3,277,2024-10-31,13,18,Yes
277_4,277,2024-11-01,7,26,No
278_0,278,2024-04-26,6,32,No
278_1,278,2024-04-27,13,89,No
278_2,278,2024-04-28,6,38,No
278_3,278,2024-04-29,10,3,No
279_0,279,2024-02-13,8,43,Yes
280_0,280,2024-07-03,2,57,Yes
280_1,280,2024-07-04,11,53,No
281_0,281,2024-04-17,7,107,Yes
281_1,281,2024-04-18,3,94,No
281_2,281,2024-04-19,12,100,No
282_0,282,2024-01-03,12,75,No
282_1,282,2024-01-04,13,33,Yes
283_0,283,2024-02-13,8,55,Yes
284_0,284,2024-02-27,11,70,No
285_0,285,2024-10-31,9,24,Yes
286_0,286,2024-12-28,8,93,No
286_1,286,2024-12-29,2,16,Yes
286_2,286,2024-12-30,11,4,No
286_3,286,2024-12-31,12,82,No
286_4,286,2025-01-01,8,39,Yes
287_0,287,2024-08-26,4,65,No
287_1,287,2024-08-27,11,34,No
288_0,288,2024-06-19,13,6,Yes
288_1,288,2024-06-20,13,51,Yes
288_2,288,2024-06-21,11,54,No
288_3,288,2024-06-22,8,12,No
289_0,289,2024-05-07,8,25,Yes
290_0,290,2024-07-15,3,14,No
291_0,291,2024-11-28,13,68,No
291_1,291,2024-11-29,8,69,No
291_2,291,2024-11-30,2,60,No
291_3,291,2024-12-01,4,92,No
291_4,291,2024-12-02,12,49,No
292_0,292,2024-10-27,5,84,No
292_1,292,2024-10-28,4,55,No
293_0,293,2024-01-10,9,118,No
293_1,293,2024-01-11,3,18,No
294_0,294,2024-10-10,10,69,Yes
294_1,294,2024-10-11,10,58,No
294_2,294,2024-10-12,14,77,Yes
294_3,294,2024-10-13,15,114,No
294_4,294,2024-10-14,5,91,Yes
295_0,295,2024-01-28,6,3,Yes
296_0,296,2024-08-12,5,24,No
297_0,297,2024-03-12,6,82,No
297_1,297,2024-03-13,8,67,No
297_2,297,2024-03-14,6,13,No
297_3,297,2024-03-15,11,82,No
297_4,297,2024-03-16,9,96,No
298_0,298,2024-11-29,5,93,No
299_0,299,2024-06-18,1,34,No
299_1,299,2024-06-19,7,83,No
299_2,299,2024-06-20,8,51,No
300_0,300,2024-01-20,6,94,Yes
300_1,300,2024-01-21,5,114,No
300_2,300,2024-01-22,12,21,No
300_3,300,2024-01-23,5,59,Yes
301_0,301,2024-12-09,10,81,Yes
301_1,301,2024-12-10,3,55,No
301_2,301,2024-12-11,8,8,Yes
301_3,301,2024-12-12,6,75,No
302_0,302,2024-02-04,8,26,No
302_1,302,2024-02-05,1,104,No
303_0,303,2024-08-28,12,107,Yes
303_1,303,2024-08-29,6,84,No
303_2,303,2024-08-30,3,22,No
303_3,303,2024-08-31,5,97,No
303_4,303,2024-09-01,9,25,Yes
304_0,304,2024-11-10,12,17,Yes
304_1,304,2024-11-11,9,80,Yes
305_0,305,2024-07-30,6,5,No
305_1,305,2024-07-31,2,61,No
305_2,305,2024-08-01,15,70,Yes
306_0,306,2024-06-15,11,56,Yes
306_1,306,2024-06-16,5,40,No
306_2,306,2024-06-17,7,36,No
306_3,306,2024-06-18,10,39,Yes
307_0,307,2024-11-09,12,12,Yes
308_0,308,2024-03-29,8,20,No
308_1,308,2024-03-30,14,111,Yes
308_2,308,2024-03-31,12,58,Yes
308_3,308,2024-04-01,9,36,No
309_0,309,2024-05-10,6,92,No
309_1,309,2024-05-11,3,14,No
309_2,309,2024-05-12,10,91,No
309_3,309,2024-05-13,13,58,No
310_0,310,2024-04-19,3,118,No
311_0,311,2024-07-01,15,18,No
311_1,311,2024-07-02,4,54,No
312_0,312,2024-09-14,14,61,No
312_1,312,2024-09-15,6,18,Yes
312_2,312,2024-09-16,1,65,No
313_0,313,2024-02-20,7,47,No
314_0,314,2024-07-01,11,41,No
314_1,314,2024-07-02,10,24,No
314_2,314,2024-07-03,5,78,No
314_3,314,2024-07-04,8,52,No
315_0,315,2024-10-22,1,77,Yes
315_1,315,2024-10-23,4,13,No
316_0,316,2024-09-25,3,110,No
316_1,316,2024-09-26,1,113,No
316_2,316,2024-09-27,10,56,No
317_0,317,2024-02-25,9,53,No
317_1,317,2024-02-26,1,66,No
318_0,318,2024-01-06,3,72,No
318_1,318,2024-01-07,3,88,No
318_2,318,2024-01-08,1,65,Yes
318_3,318,2024-01-09,3,38,No
319_0,319,2024-09-02,3,16,Yes
319_1,319,2024-09-03,3,75,No
320_0,320,2024-01-29,4,32,Yes
320_1,320,2024-01-30,5,6,No
321_0,321,2024-08-20,14,84,Yes
321_1,321,2024-08-21,8,23,Yes
321_2,321,2024-08-22,5,32,Yes
321_3,321,2024-08-23,2,69,No
322_0,322,2024-12-07,12,41,Yes
322_1,322,2024-12-08,13,6,Yes
322_2,322,2024-12-09,12,24,No
323_0,323,2024-08-29,8,78,No
323_1,323,2024-08-30,3,10,No
324_0,324,2024-12-09,7,38,Yes
325_0,325,2024-07-30,7,106,No
325_1,325,2024-07-31,8,20,No
325_2,325,2024-08-01,9,39,No
325_3,325,2024-08-02,3,15,No
325_4,325,2024-08-03,3,23,Yes
326_0,326,2024-04-29,10,39,Yes
326_1,326,2024-04-30,11,48,Yes
326_2,326,2024-05-01,12,61,Yes
326_3,326,2024-05-02,15,108,No
326_4,326,2024-05-03,14,23,No
327_0,327,2024-03-25,3,54,No
327_1,327,2024-03-26,6,76,No
327_2,327,2024-03-27,11,110,No
327_3,327,2024-03-28,2,57,No
327_4,327,2024-03-29,7,104,Yes
328_0,328,2024-09-01,14,52,No
328_1,328,2024-09-02,12,55,Yes
328_2,328,2024-09-03,13,24,No
328_3,328,2024-09-04,10,64,No
328_4,328,2024-09-05,9,107,No
329_0,329,2024-12-28,8,32,No
329_1,329,2024-12-29,13,44,Yes
329_2,329,2024-12-30,1,110,Yes
329_3,329,2024-12-31,3,111,No
330_0,330,2024-06-09,10,116,No
330_1,330,2024-06-10,9,5,No
331_0,331,2024-01-04,2,13,No
331_1,331,2024-01-05,15,107,No
331_2,331,2024-01-06,3,31,No
331_3,331,2024-01-07,11,17,Yes
332_0,332,2024-03-24,2,50,No
332_1,332,2024-03-25,2,69,No
333_0,333,2024-10-23,12,88,No
334_0,334,2024-06-22,7,75,Yes
334_1,334,2024-06-23,9,37,No
334_2,334,2024-06-24,13,45,No
335_0,335,2024-09-15,11,60,No
335_1,335,2024-09-16,10,112,No
335_2,335,2024-09-17,4,117,No
335_3,335,2024-09-18,9,76,Yes
335_4,335,2024-09-19,15,36,Yes
336_0,336,2024-02-06,1,4,No
337_0,337,2024-02-22,11,104,No
337_1,337,2024-02-23,12,90,Yes
337_2,337,2024-02-24,15,64,No
337_3,337,2024-02-25,10,94,No
338_0,338,2024-05-09,5,57,No
338_1,338,2024-05-10,13,71,No
338_2,338,2024-05-11,4,87,Yes
338_3,338,2024-05-12,7,99,No
339_0,339,2024-11-09,3,13,Yes
339_1,339,2024-11-10,2,14,No
340_0,340,2024-01-08,8,60,Yes
340_1,340,2024-01-09,14,12,No
340_2,340,2024-01-10,6,73,No
341_0,341,2024-07-17,6,11,No
341_1,341,2024-07-18,14,64,No
341_2,341,2024-07-19,13,109,Yes
341_3,341,2024-07-20,6,29,Yes
341_4,341,2024-07-21,9,78,No
342_0,342,2024-01-20,14,63,No
342_1,342,2024-01-21,6,111,No
342_2,342,2024-01-22,7,13,No
342_3,342,2024-01-23,1,57,Yes
342_4,342,2024-01-24,11,31,Yes
343_0,343,2024-10-09,15,107,No
343_1,343,2024-10-10,4,106,No
344_0,344,2024-05-27,4,69,No
344_1,344,2024-05-28,7,79,No
344_2,344,2024-05-29,13,108,Yes
344_3,344,2024-05-30,11,99,No
345_0,345,2024-07-22,5,101,Yes
345_1,345,2024-07-23,2,28,No
345_2,345,2024-07-24,13,95,No
345_3,345,2024-07-25,3,6,No
345_4,345,2024-07-26,15,47,Yes
346_0,346,2024-08-10,5,113,No
347_0,347,2024-03-17,2,88,Yes
347_1,347,2024-03-18,13,55,No
347_2,347,2024-03-19,10,91,No
347_3,347,2024-03-20,2,101,No
347_4,347,2024-03-21,13,6,No
348_0,348,2024-12-12,11,99,Yes
348_1,348,2024-12-13,4,100,Yes
348_2,348,2024-12-14,11,100,No
348_3,348,2024-12-15,10,35,Yes
349_0,349,2024-02-13,12,56,No
349_1,349,2024-02-14,9,105,No
349_2,349,2024-02-15,5,46,No
349_3,349,2024-02-16,2,92,Yes
349_4,349,2024-02-17,10,116,No
350_0,350,2024-01-19,3,36,No
350_1,350,2024-01-20,9,104,No
350_2,350,2024-01-21,8,77,No
350_3,350,2024-01-22,14,90,No
351_0,351,2024-06-24,1,36,No
351_1,351,2024-06-25,12,42,No
351_2,351,2024-06-26,5,12,No
351_3,351,2024-06-27,3,63,No
352_0,352,2024-06-01,7,74,Yes
352_1,352,2024-06-02,9,115,No
352_2,352,2024-06-03,5,84,No
353_0,353,2024-01-21,5,25,No
353_1,353,2024-01-22,1,101,Yes
353_2,353,2024-01-23,7,29,No
354_0,354,2024-06-30,8,62,No
354_1,354,2024-07-01,6,3,No
354_2,354,2024-07-02,9,113,Yes
354_3,354,2024-07-03,14,49,No
355_0,355,2024-09-01,12,36,Yes
355_1,355,2024-09-02,2,107,Yes
355_2,355,2024-09-03,13,74,No
355_3,355,2024-09-04,7,49,Yes
356_0,356,2024-09-20,12,66,No
356_1,356,2024-09-21,9,55,No
356_2,356,2024-09-22,13,43,Yes
357_0,357,2024-10-14,2,95,No
357_1,357,2024-10-15,7,87,No
357_2,357,2024-10-16,14,20,No
357_3,357,2024-10-17,1,54,Yes
357_4,357,2024-10-18,10,36,Yes
358_0,358,2024-07-18,13,46,No
358_1,358,2024-07-19,9,86,No
358_2,358,2024-07-20,13,19,No
359_0,359,2024-03-20,10,3,No
359_1,359,2024-03-21,1,37,No
359_2,359,2024-03-22,15,41,No
359_3,359,2024-03-23,7,100,Yes
359_4,359,2024-03-24,4,11,Yes
360_0,360,2024-04-01,2,114,No
360_1,360,2024-04-02,15,115,No
360_2,360,2024-04-03,9,63,No
361_0,361,2024-07-14,15,74,No
361_1,361,2024-07-15,10,51,No
362_0,362,2024-03-14,6,22,No
362_1,362,2024-03-15,1,27,No
362_2,362,2024-03-16,6,11,Yes
362_3,362,2024-03-17,15,95,Yes
363_0,363,2024-08-22,2,62,Yes
363_1,363,2024-08-23,14,93,No
364_0,364,2024-08-22,8,44,No
364_1,364,2024-08-23,3,98,No
365_0,365,2024-07-05,13,62,No
366_0,366,2024-06-01,11,32,Yes
366_1,366,2024-06-02,14,111,Yes
366_2,366,2024-06-03,10,120,No
366_3,366,2024-06-04,13,92,No
366_4,366,2024-06-05,5,97,No
367_0,367,2024-11-24,15,104,No
368_0,368,2024-02-29,11,39,No
368_1,368,2024-03-01,13,31,No
368_2,368,2024-03-02,10,113,Yes
369_0,369,2024-01-24,15,56,Yes
369_1,369,2024-01-25,6,70,No
369_2,369,2024-01-26,7,67,No
370_0,370,2024-09-15,13,28,No
370_1,370,2024-09-16,8,20,No
370_2,370,2024-09-17,11,33,No
371_0,371,2024-11-18,3,98,No
371_1,371,2024-11-19,12,60,No
371_2,371,2024-11-20,2,54,No
371_3,371,2024-11-21,14,117,No
371_4,371,2024-11-22,1,16,Yes
372_0,372,2024-03-04,7,43,No
373_0,373,2024-08-03,2,71,No
374_0,374,2024-06-10,12,78,Yes
374_1,374,2024-06-11,11,34,No
374_2,374,2024-06-12,1,31,No
375_0,375,2024-06-10,5,84,No
375_1,375,2024-06-11,15,27,No
376_0,376,2024-02-23,5,98,No
377_0,377,2024-03-31,3,58,No
377_1,377,2024-04-01,3,15,Yes
377_2,377,2024-04-02,5,118,No
377_3,377,2024-04-03,3,4,No
378_0,378,2024-09-12,10,11,No
378_1,378,2024-09-13,9,24,No
378_2,378,2024-09-14,15,18,Yes
378_3,378,2024-09-15,3,98,Yes
379_0,379,2024-10-29,3,77,No
379_1,379,2024-10-30,2,113,No
379_2,379,2024-10-31,8,118,No
379_3,379,2024-11-01,6,90,No
379_4,379,2024-11-02,5,107,No
380_0,380,2024-04-01,11,85,Yes
380_1,380,2024-04-02,15,112,Yes
380_2,380,2024-04-03,11,56,No
381_0,381,2024-11-10,10,55,No
382_0,382,2024-10-28,13,92,Yes
382_1,382,2024-10-29,10,39,No
383_0,383,2024-02-04,4,87,No
383_1,383,2024-02-05,1,8,Yes
383_2,383,2024-02-06,4,55,No
384_0,384,2024-05-11,6,81,Yes
384_1,384,2024-05-12,3,16,No
384_2,384,2024-05-13,15,31,No
385_0,385,2024-03-31,15,61,Yes
385_1,385,2024-04-01,8,96,Yes
385_2,385,2024-04-02,14,77,Yes
386_0,386,2024-05-23,6,112,No
387_0,387,2024-11-15,10,83,Yes
387_1,387,2024-11-16,12,105,No
388_0,388,2024-02-18,2,19,No
388_1,388,2024-02-19,9,4,No
388_2,388,2024-02-20,12,64,No
388_3,388,2024-02-21,8,14,Yes
389_0,389,2024-02-02,1,75,Yes
390_0,390,2024-10-09,12,8,Yes
390_1,390,2024-10-10,4,27,Yes
390_2,390,2024-10-11,6,15,No
390_3,390,2024-10-12,3,46,No
390_4,390,2024-10-13,9,70,Yes
391_0,391,2024-12-11,7,112,No
391_1,391,2024-12-12,13,10,Yes
391_2,391,2024-12-13,9,10,Yes
392_0,392,2024-05-21,10,17,No
392_1,392,2024-05-22,4,10,Yes
392_2,392,2024-05-23,12,102,No
393_0,393,2024-10-11,1,84,No
393_1,393,2024-10-12,13,50,No
393_2,393,2024-10-13,10,34,Yes
393_3,393,2024-10-14,8,59,Yes
393_4,393,2024-10-15,8,66,Yes
394_0,394,2024-07-04,4,43,No
394_1,394,2024-07-05,13,110,No
394_2,394,2024-07-06,10,115,Yes
394_3,394,2024-07-07,7,45,Yes
394_4,394,2024-07-08,3,81,No
395_0,395,2024-05-23,9,103,Yes
395_1,395,2024-05-24,14,107,No
395_2,395,2024-05-25,2,52,No
395_3,395,2024-05-26,5,115,No
396_0,396,2024-02-14,6,89,Yes
396_1,396,2024-02-15,6,47,Yes
397_0,397,2024-03-17,13,12,Yes
397_1,397,2024-03-18,10,75,Yes
397_2,397,2024-03-19,11,119,No
398_0,398,2024-10-18,13,118,No
399_0,399,2024-10-12,4,22,Yes
399_1,399,2024-10-13,5,89,No
399_2,399,2024-10-14,6,120,No
399_3,399,2024-10-15,2,63,Yes
400_0,400,2024-03-13,10,28,No
400_1,400,2024-03-14,9,38,Yes
400_2,400,2024-03-15,4,67,No
400_3,400,2024-03-16,3,49,No
400_4,400,2024-03-17,12,24,No
401_0,401,2024-08-27,14,54,No
401_1,401,2024-08-28,3,59,No
402_0,402,2024-04-23,8,102,No
402_1,402,2024-04-24,6,103,No
402_2,402,2024-04-25,1,118,No
403_0,403,2024-06-04,2,35,Yes
403_1,403,2024-06-05,5,5,No
404_0,404,2024-12-23,1,95,No
404_1,404,2024-12-24,15,88,No
404_2,404,2024-12-25,11,64,Yes
404_3,404,2024-12-26,15,95,No
405_0,405,2024-11-13,15,107,Yes
405_1,405,2024-11-14,12,77,No
405_2,405,2024-11-15,14,51,Yes
406_0,406,2024-08-30,9,102,No
406_1,406,2024-08-31,15,3,No
407_0,407,2024-11-11,5,54,No
407_1,407,2024-11-12,13,68,No
407_2,407,2024-11-13,12,15,No
407_3,407,2024-11-14,7,38,Yes
407_4,407,2024-11-15,4,71,No
408_0,408,2024-02-09,9,55,No
408_1,408,2024-02-10,3,27,Yes
408_2,408,2024-02-11,10,25,No
408_3,408,2024-02-12,4,11,No
408_4,408,2024-02-13,11,113,No
409_0,409,2024-03-30,7,90,No
409_1,409,2024-03-31,6,21,No
410_0,410,2024-11-29,11,1,No
410_1,410,2024-11-30,10,49,No
410_2,410,2024-12-01,11,90,No
411_0,411,2024-01-12,5,69,Yes
411_1,411,2024-01-13,14,53,No
411_2,411,2024-01-14,11,28,Yes
411_3,411,2024-01-15,3,75,No
412_0,412,2024-04-11,9,110,No
412_1,412,2024-04-12,6,4,No
412_2,412,2024-04-13,3,80,Yes
412_3,412,2024-04-14,1,93,Yes
413_0,413,2024-10-20,9,25,No
413_1,413,2024-10-21,13,54,No
414_0,414,2024-11-19,12,34,No
414_1,414,2024-11-20,4,112,Yes
414_2,414,2024-11-21,11,104,No
415_0,415,2024-07-01,9,49,No
415_1,415,2024-07-02,10,119,No
415_2,415,2024-07-03,3,86,No
415_3,415,2024-07-04,6,99,No
416_0,416,2024-05-17,5,37,No
416_1,416,2024-05-18,13,75,No
416_2,416,2024-05-19,6,16,Yes
417_0,417,2024-04-06,2,82,No
417_1,417,2024-04-07,14,107,No
417_2,417,2024-04-08,4,74,No
417_3,417,2024-04-09,11,34,No
418_0,418,2024-03-27,1,93,No
418_1,418,2024-03-28,7,82,No
419_0,419,2024-10-09,9,80,Yes
419_1,419,2024-10-10,15,34,Yes
420_0,420,2024-09-08,13,39,No
420_1,420,2024-09-09,13,92,Yes
420_2,420,2024-09-10,4,47,No
420_3,420,2024-09-11,6,47,No
421_0,421,2024-12-18,8,1,No
421_1,421,2024-12-19,7,63,No
421_2,421,2024-12-20,4,8,No
421_3,421,2024-12-21,6,87,Yes
421_4,421,2024-12-22,12,62,Yes
422_0,422,2024-01-10,6,114,No
422_1,422,2024-01-11,12,56,Yes
422_2,422,2024-01-12,14,80,Yes
422_3,422,2024-01-13,2,86,No
423_0,423,2024-02-28,2,111,Yes
423_1,423,2024-02-29,8,112,No
424_0,424,2024-10-08,6,35,No
424_1,424,2024-10-09,6,18,No
424_2,424,2024-10-10,7,69,No
424_3,424,2024-10-11,1,40,No
425_0,425,2024-06-06,15,63,No
425_1,425,2024-06-07,4,82,No
426_0,426,2024-01-20,4,47,No
426_1,426,2024-01-21,4,39,No
427_0,427,2024-08-25,7,115,No
427_1,427,2024-08-26,15,19,Yes
427_2,427,2024-08-27,15,92,No
428_0,428,2024-11-28,15,60,No
428_1,428,2024-11-29,14,53,Yes
428_2,428,2024-11-30,1,92,No
429_0,429,2024-08-17,4,95,No
429_1,429,2024-08-18,2,32,No
429_2,429,2024-08-19,10,60,No
429_3,429,2024-08-20,4,17,Yes
429_4,429,2024-08-21,11,101,No
430_0,430,2024-09-22,6,32,No
431_0,431,2024-08-18,11,44,No
431_1,431,2024-08-19,2,81,No
431_2,431,2024-08-20,2,23,No
431_3,431,2024-08-21,6,101,Yes
432_0,432,2024-07-06,15,111,No
433_0,433,2024-11-23,9,90,Yes
433_1,433,2024-11-24,8,53,No
434_0,434,2024-03-04,6,95,Yes
434_1,434,2024-03-05,11,110,No
434_2,434,2024-03-06,10,76,No
434_3,434,2024-03-07,12,46,No
435_0,435,2024-09-26,8,57,No
435_1,435,2024-09-27,7,73,No
435_2,435,2024-09-28,11,77,No
436_0,436,2024-10-05,1,22,Yes
436_1,436,2024-10-06,14,24,No
436_2,436,2024-10-07,11,56,No
437_0,437,2024-07-17,2,21,No
437_1,437,2024-07-18,13,53,Yes
437_2,437,2024-07-19,1,80,Yes
437_3,437,2024-07-20,13,11,Yes
437_4,437,2024-07-21,13,25,Yes
438_0,438,2024-11-22,12,70,No
438_1,438,2024-11-23,13,76,Yes
438_2,438,2024-11-24,15,43,Yes
439_0,439,2024-01-20,3,98,No
439_1,439,2024-01-21,12,21,No
440_0,440,2024-08-02,13,109,No
441_0,441,2024-11-06,5,65,No
441_1,441,2024-11-07,7,2,No
441_2,441,2024-11-08,9,71,Yes
441_3,441,2024-11-09,6,79,No
442_0,442,2024-09-18,14,47,Yes
442_1,442,2024-09-19,5,100,Yes
442_2,442,2024-09-20,9,27,Yes
442_3,442,2024-09-21,6,51,No
443_0,443,2024-10-30,11,41,Yes
443_1,443,2024-10-31,10,36,No
444_0,444,2024-01-17,13,64,No
444_1,444,2024-01-18,7,117,No
444_2,444,2024-01-19,14,26,No
444_3,444,2024-01-20,2,4,Yes
445_0,445,2024-03-02,10,9,No
445_1,445,2024-03-03,2,76,No
445_2,445,2024-03-04,3,26,Yes
445_3,445,2024-03-05,10,15,No
446_0,446,2024-04-07,3,11,No
446_1,446,2024-04-08,14,73,No
446_2,446,2024-04-09,9,118,No
446_3,446,2024-04-10,5,105,No
447_0,447,2024-04-18,11,99,No
447_1,447,2024-04-19,11,21,Yes
447_2,447,2024-04-20,3,37,No
447_3,447,2024-04-21,12,110,No
447_4,447,2024-04-22,12,13,No
448_0,448,2024-10-12,7,74,No
448_1,448,2024-10-13,14,9,No
448_2,448,2024-10-14,9,108,No
448_3,448,2024-10-15,2,2,No
449_0,449,2024-01-25,10,47,No
450_0,450,2024-11-27,11,43,No
450_1,450,2024-11-28,12,120,Yes
451_0,451,2024-11-23,12,42,No
451_1,451,2024-11-24,13,12,No
452_0,452,2024-09-07,12,41,Yes
452_1,452,2024-09-08,15,87,No
452_2,452,2024-09-09,7,15,No
453_0,453,2024-03-29,1,19,No
454_0,454,2024-01-03,4,120,Yes
454_1,454,2024-01-04,11,14,No
454_2,454,2024-01-05,2,13,No
454_3,454,2024-01-06,7,107,No
455_0,455,2024-04-28,10,17,Yes
455_1,455,2024-04-29,4,74,No
456_0,456,2024-07-12,15,16,Yes
456_1,456,2024-07-13,7,39,No
456_2,456,2024-07-14,7,90,No
456_3,456,2024-07-15,9,94,No
457_0,457,2024-10-13,2,96,No
458_0,458,2024-10-14,14,25,No
458_1,458,2024-10-15,1,19,No
458_2,458,2024-10-16,2,108,No
458_3,458,2024-10-17,12,108,No
459_0,459,2024-06-28,5,83,No
459_1,459,2024-06-29,12,111,Yes
459_2,459,2024-06-30,3,119,No
460_0,460,2024-09-12,8,94,No
461_0,461,2024-03-26,3,86,No
461_1,461,2024-03-27,1,39,No
461_2,461,2024-03-28,1,19,No
461_3,461,2024-03-29,3,7,Yes
461_4,461,2024-03-30,3,93,No
462_0,462,2024-07-09,11,112,No
462_1,462,2024-07-10,6,53,Yes
462_2,462,2024-07-11,11,33,No
462_3,462,2024-07-12,3,9,No
462_4,462,2024-07-13,2,112,Yes
463_0,463,2024-10-10,5,21,No
463_1,463,2024-10-11,8,10,Yes
463_2,463,2024-10-12,2,33,No
463_3,463,2024-10-13,5,73,No
464_0,464,2024-06-10,11,54,No
464_1,464,2024-06-11,11,72,No
464_2,464,2024-06-12,4,47,No
465_0,465,2024-12-19,5,33,No
465_1,465,2024-12-20,9,31,No
465_2,465,2024-12-21,11,35,No
465_3,465,2024-12-22,12,13,Yes
465_4,465,2024-12-23,9,3,Yes
466_0,466,2024-10-01,8,111,Yes
466_1,466,2024-10-02,9,37,Yes
466_2,466,2024-10-03,1,36,No
466_3,466,2024-10-04,8,33,No
466_4,466,2024-10-05,9,60,Yes
467_0,467,2024-05-30,6,13,Yes
468_0,468,2024-11-03,4,50,Yes
468_1,468,2024-11-04,7,80,No
468_2,468,2024-11-05,1,104,No
468_3,468,2024-11-06,7,93,No
468_4,468,2024-11-07,1,9,Yes
469_0,469,2024-02-12,10,94,No
469_1,469,2024-02-13,12,33,Yes
469_2,469,2024-02-14,8,76,Yes
469_3,469,2024-02-15,11,10,No
470_0,470,2024-12-30,3,24,No
470_1,470,2024-12-31,2,88,No
470_2,470,2025-01-01,8,31,No
471_0,471,2024-06-10,7,12,No
471_1,471,2024-06-11,6,86,Yes
471_2,471,2024-06-12,13,9,No
471_3,471,2024-06-13,14,108,No
471_4,471,2024-06-14,13,56,No
